LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
DEU,GDPHRWKD,TOT,USD,A,2018,66.549287,NA
DEU,GDPHRWKD,TOT,USD,A,2019,67.055996,NA
DEU,GDPHRWKD,TOT,USD,A,2020,67.714113,NA
DEU,GDPHRWKD,TOT,USD,A,2021,68.303361,NA
DEU,GDPHRWKD,TOT,USD,A,2022,68.586962,NA
GRC,GDPHRWKD,TOT,USD,A,1983,26.776155,NA
GRC,GDPHRWKD,TOT,USD,A,1984,28.323565,NA
GRC,GDPHRWKD,TOT,USD,A,1985,28.082327,NA
GRC,GDPHRWKD,TOT,USD,A,1986,28.29058,NA
GRC,GDPHRWKD,TOT,USD,A,1987,28.250953,NA
GRC,GDPHRWKD,TOT,USD,A,1988,29.147472,NA
GRC,GDPHRWKD,TOT,USD,A,1989,29.528624,NA
GRC,GDPHRWKD,TOT,USD,A,1990,29.468391,NA
GRC,GDPHRWKD,TOT,USD,A,1991,30.47289,NA
GRC,GDPHRWKD,TOT,USD,A,1992,29.855302,NA
GRC,GDPHRWKD,TOT,USD,A,1993,28.853079,NA
GRC,GDPHRWKD,TOT,USD,A,1994,29.364841,NA
GRC,GDPHRWKD,TOT,USD,A,1995,29.971552,NA
GRC,GDPHRWKD,TOT,USD,A,1996,31.025223,NA
GRC,GDPHRWKD,TOT,USD,A,1997,32.56682,NA
GRC,GDPHRWKD,TOT,USD,A,1998,32.403786,NA
GRC,GDPHRWKD,TOT,USD,A,1999,33.445213,NA
GRC,GDPHRWKD,TOT,USD,A,2000,34.596765,NA
GRC,GDPHRWKD,TOT,USD,A,2001,36.007592,NA
GRC,GDPHRWKD,TOT,USD,A,2002,36.664493,NA
GRC,GDPHRWKD,TOT,USD,A,2003,38.291115,NA
GRC,GDPHRWKD,TOT,USD,A,2004,39.45019,NA
GRC,GDPHRWKD,TOT,USD,A,2005,38.332984,NA
GRC,GDPHRWKD,TOT,USD,A,2006,39.980723,NA
GRC,GDPHRWKD,TOT,USD,A,2007,41.017728,NA
GRC,GDPHRWKD,TOT,USD,A,2008,40.454932,NA
GRC,GDPHRWKD,TOT,USD,A,2009,39.403018,NA
GRC,GDPHRWKD,TOT,USD,A,2010,39.041018,NA
GRC,GDPHRWKD,TOT,USD,A,2011,36.286315,NA
GRC,GDPHRWKD,TOT,USD,A,2012,34.411592,NA
GRC,GDPHRWKD,TOT,USD,A,2013,33.629296,NA
GRC,GDPHRWKD,TOT,USD,A,2014,33.419253,NA
GRC,GDPHRWKD,TOT,USD,A,2015,34.620568,NA
GRC,GDPHRWKD,TOT,USD,A,2016,33.18651,NA
GRC,GDPHRWKD,TOT,USD,A,2017,33.648638,NA
GRC,GDPHRWKD,TOT,USD,A,2018,32.475541,NA
GRC,GDPHRWKD,TOT,USD,A,2019,33.130415,NA
GRC,GDPHRWKD,TOT,USD,A,2020,33.996089,NA
GRC,GDPHRWKD,TOT,USD,A,2021,33.17819,NA
GRC,GDPHRWKD,TOT,USD,A,2022,33.279283,NA
HUN,GDPHRWKD,TOT,USD,A,1991,16.704119,NA
HUN,GDPHRWKD,TOT,USD,A,1992,18.079939,NA
HUN,GDPHRWKD,TOT,USD,A,1993,19.17833,NA
HUN,GDPHRWKD,TOT,USD,A,1994,18.823015,NA
HUN,GDPHRWKD,TOT,USD,A,1995,21.751516,B
HUN,GDPHRWKD,TOT,USD,A,1996,21.834358,NA
HUN,GDPHRWKD,TOT,USD,A,1997,22.199732,NA
HUN,GDPHRWKD,TOT,USD,A,1998,22.967387,NA
HUN,GDPHRWKD,TOT,USD,A,1999,23.126167,NA
HUN,GDPHRWKD,TOT,USD,A,2000,24.261878,NA
HUN,GDPHRWKD,TOT,USD,A,2001,25.660983,NA
HUN,GDPHRWKD,TOT,USD,A,2002,27.120808,NA
HUN,GDPHRWKD,TOT,USD,A,2003,28.099839,NA
HUN,GDPHRWKD,TOT,USD,A,2004,29.787292,NA
HUN,GDPHRWKD,TOT,USD,A,2005,31.711223,NA
HUN,GDPHRWKD,TOT,USD,A,2006,33.059351,NA
HUN,GDPHRWKD,TOT,USD,A,2007,33.880508,NA
HUN,GDPHRWKD,TOT,USD,A,2008,34.775614,NA
HUN,GDPHRWKD,TOT,USD,A,2009,33.729408,NA
HUN,GDPHRWKD,TOT,USD,A,2010,34.16158,B
HUN,GDPHRWKD,TOT,USD,A,2011,35.064454,NA
HUN,GDPHRWKD,TOT,USD,A,2012,34.615419,NA
HUN,GDPHRWKD,TOT,USD,A,2013,34.885635,NA
HUN,GDPHRWKD,TOT,USD,A,2014,34.479125,NA
HUN,GDPHRWKD,TOT,USD,A,2015,35.030998,NA
HUN,GDPHRWKD,TOT,USD,A,2016,34.239239,NA
HUN,GDPHRWKD,TOT,USD,A,2017,35.285256,NA
HUN,GDPHRWKD,TOT,USD,A,2018,36.715239,NA
HUN,GDPHRWKD,TOT,USD,A,2019,38.24754,NA
HUN,GDPHRWKD,TOT,USD,A,2020,38.373289,NA
HUN,GDPHRWKD,TOT,USD,A,2021,39.931329,NA
HUN,GDPHRWKD,TOT,USD,A,2022,40.764227,NA
ISL,GDPHRWKD,TOT,USD,A,1970,19.685898,NA
ISL,GDPHRWKD,TOT,USD,A,1971,21.670202,NA
ISL,GDPHRWKD,TOT,USD,A,1972,22.74772,NA
ISL,GDPHRWKD,TOT,USD,A,1973,23.869513,NA
ISL,GDPHRWKD,TOT,USD,A,1974,24.737615,NA
ISL,GDPHRWKD,TOT,USD,A,1975,24.772111,NA
ISL,GDPHRWKD,TOT,USD,A,1976,25.789366,NA
ISL,GDPHRWKD,TOT,USD,A,1977,28.627861,NA
ISL,GDPHRWKD,TOT,USD,A,1978,30.111211,NA
ISL,GDPHRWKD,TOT,USD,A,1979,31.597969,NA
ISL,GDPHRWKD,TOT,USD,A,1980,32.59542,NA
ISL,GDPHRWKD,TOT,USD,A,1981,32.422195,NA
ISL,GDPHRWKD,TOT,USD,A,1982,32.246767,NA
ISL,GDPHRWKD,TOT,USD,A,1983,31.266066,NA
ISL,GDPHRWKD,TOT,USD,A,1984,32.147949,NA
ISL,GDPHRWKD,TOT,USD,A,1985,32.057915,NA
ISL,GDPHRWKD,TOT,USD,A,1986,33.172702,NA
ISL,GDPHRWKD,TOT,USD,A,1987,34.070179,NA
ISL,GDPHRWKD,TOT,USD,A,1988,34.922556,NA
ISL,GDPHRWKD,TOT,USD,A,1989,35.624417,NA
ISL,GDPHRWKD,TOT,USD,A,1990,36.598448,NA
ISL,GDPHRWKD,TOT,USD,A,1991,36.460144,NA
ISL,GDPHRWKD,TOT,USD,A,1992,34.945867,NA
ISL,GDPHRWKD,TOT,USD,A,1993,35.382993,NA
ISL,GDPHRWKD,TOT,USD,A,1994,36.525802,NA
ISL,GDPHRWKD,TOT,USD,A,1995,36.115595,NA
ISL,GDPHRWKD,TOT,USD,A,1996,37.281082,NA
ISL,GDPHRWKD,TOT,USD,A,1997,39.007073,NA
ISL,GDPHRWKD,TOT,USD,A,1998,41.15579,NA
ISL,GDPHRWKD,TOT,USD,A,1999,41.74796,NA
ISL,GDPHRWKD,TOT,USD,A,2000,42.954892,NA
ISL,GDPHRWKD,TOT,USD,A,2001,44.570648,NA
ISL,GDPHRWKD,TOT,USD,A,2002,45.424657,NA
ISL,GDPHRWKD,TOT,USD,A,2003,46.932506,NA
ISL,GDPHRWKD,TOT,USD,A,2004,50.125586,NA
ISL,GDPHRWKD,TOT,USD,A,2005,51.613242,NA
ISL,GDPHRWKD,TOT,USD,A,2006,52.938942,NA
ISL,GDPHRWKD,TOT,USD,A,2007,56.118409,NA
ISL,GDPHRWKD,TOT,USD,A,2008,54.473883,NA
ISL,GDPHRWKD,TOT,USD,A,2009,57.958666,NA
ISL,GDPHRWKD,TOT,USD,A,2010,57.363205,NA
ISL,GDPHRWKD,TOT,USD,A,2011,57.412617,NA
ISL,GDPHRWKD,TOT,USD,A,2012,57.495299,NA
ISL,GDPHRWKD,TOT,USD,A,2013,58.702973,NA
ISL,GDPHRWKD,TOT,USD,A,2014,58.676681,NA
ISL,GDPHRWKD,TOT,USD,A,2015,59.662657,NA
ISL,GDPHRWKD,TOT,USD,A,2016,60.324542,NA
ISL,GDPHRWKD,TOT,USD,A,2017,60.815593,NA
ISL,GDPHRWKD,TOT,USD,A,2018,62.370889,NA
ISL,GDPHRWKD,TOT,USD,A,2019,64.259809,NA
ISL,GDPHRWKD,TOT,USD,A,2020,64.041254,NA
ISL,GDPHRWKD,TOT,USD,A,2021,65.419277,NA
ISL,GDPHRWKD,TOT,USD,A,2022,65.131906,NA
IRL,GDPHRWKD,TOT,USD,A,1970,15.709774,NA
IRL,GDPHRWKD,TOT,USD,A,1971,16.188173,NA
IRL,GDPHRWKD,TOT,USD,A,1972,17.606502,NA
IRL,GDPHRWKD,TOT,USD,A,1973,18.278519,NA
IRL,GDPHRWKD,TOT,USD,A,1974,19.097062,NA
IRL,GDPHRWKD,TOT,USD,A,1975,20.425522,NA
IRL,GDPHRWKD,TOT,USD,A,1976,20.948709,NA
IRL,GDPHRWKD,TOT,USD,A,1977,22.265781,NA
IRL,GDPHRWKD,TOT,USD,A,1978,23.815787,NA
IRL,GDPHRWKD,TOT,USD,A,1979,23.589294,NA
IRL,GDPHRWKD,TOT,USD,A,1980,24.99454,NA
IRL,GDPHRWKD,TOT,USD,A,1981,26.29076,NA
IRL,GDPHRWKD,TOT,USD,A,1982,27.093776,NA
IRL,GDPHRWKD,TOT,USD,A,1983,27.40167,NA
IRL,GDPHRWKD,TOT,USD,A,1984,29.385724,NA
IRL,GDPHRWKD,TOT,USD,A,1985,30.321714,NA
IRL,GDPHRWKD,TOT,USD,A,1986,29.877291,NA
IRL,GDPHRWKD,TOT,USD,A,1987,31.394319,NA
IRL,GDPHRWKD,TOT,USD,A,1988,32.8878,NA
IRL,GDPHRWKD,TOT,USD,A,1989,34.718587,NA
IRL,GDPHRWKD,TOT,USD,A,1990,36.279396,NA
IRL,GDPHRWKD,TOT,USD,A,1991,37.736947,NA
IRL,GDPHRWKD,TOT,USD,A,1992,39.628364,NA
IRL,GDPHRWKD,TOT,USD,A,1993,40.629294,NA
IRL,GDPHRWKD,TOT,USD,A,1994,41.614516,NA
IRL,GDPHRWKD,TOT,USD,A,1995,43.665613,NA
IRL,GDPHRWKD,TOT,USD,A,1996,45.413923,NA
IRL,GDPHRWKD,TOT,USD,A,1997,48.508302,NA
IRL,GDPHRWKD,TOT,USD,A,1998,48.34328,NA
IRL,GDPHRWKD,TOT,USD,A,1999,50.788983,NA
IRL,GDPHRWKD,TOT,USD,A,2000,53.595851,NA
IRL,GDPHRWKD,TOT,USD,A,2001,55.564244,NA
IRL,GDPHRWKD,TOT,USD,A,2002,58.452509,NA
IRL,GDPHRWKD,TOT,USD,A,2003,60.084525,NA
IRL,GDPHRWKD,TOT,USD,A,2004,62.683128,NA
IRL,GDPHRWKD,TOT,USD,A,2005,63.307562,NA
IRL,GDPHRWKD,TOT,USD,A,2006,64.378949,NA
IRL,GDPHRWKD,TOT,USD,A,2007,66.050102999999993,NA
IRL,GDPHRWKD,TOT,USD,A,2008,65.004922,NA
IRL,GDPHRWKD,TOT,USD,A,2009,69.321202,NA
IRL,GDPHRWKD,TOT,USD,A,2010,73.594177,B
IRL,GDPHRWKD,TOT,USD,A,2011,75.553124,NA
IRL,GDPHRWKD,TOT,USD,A,2012,76.113393,NA
IRL,GDPHRWKD,TOT,USD,A,2013,74.123158,NA
IRL,GDPHRWKD,TOT,USD,A,2014,77.947512,NA
IRL,GDPHRWKD,TOT,USD,A,2015,94.034775,NA
IRL,GDPHRWKD,TOT,USD,A,2016,91.255548,NA
IRL,GDPHRWKD,TOT,USD,A,2017,95.477559,NA
IRL,GDPHRWKD,TOT,USD,A,2018,99.940893,NA
IRL,GDPHRWKD,TOT,USD,A,2019,102.330547,NA
IRL,GDPHRWKD,TOT,USD,A,2020,120.28143,NA
IRL,GDPHRWKD,TOT,USD,A,2021,128.214179,NA
IRL,GDPHRWKD,TOT,USD,A,2022,132.212,NA
ITA,GDPHRWKD,TOT,USD,A,1970,25.305958,NA
ITA,GDPHRWKD,TOT,USD,A,1971,26.437249,NA
ITA,GDPHRWKD,TOT,USD,A,1972,27.746943,NA
ITA,GDPHRWKD,TOT,USD,A,1973,29.552664,NA
ITA,GDPHRWKD,TOT,USD,A,1974,31.189036,NA
ITA,GDPHRWKD,TOT,USD,A,1975,30.761906,NA
ITA,GDPHRWKD,TOT,USD,A,1976,32.659563,NA
ITA,GDPHRWKD,TOT,USD,A,1977,34.014956,NA
ITA,GDPHRWKD,TOT,USD,A,1978,35.189797,NA
ITA,GDPHRWKD,TOT,USD,A,1979,37.006676,NA
ITA,GDPHRWKD,TOT,USD,A,1980,37.709445,NA
ITA,GDPHRWKD,TOT,USD,A,1981,37.930318,NA
ITA,GDPHRWKD,TOT,USD,A,1982,37.77805,NA
ITA,GDPHRWKD,TOT,USD,A,1983,38.111703,NA
ITA,GDPHRWKD,TOT,USD,A,1984,39.562281,NA
ITA,GDPHRWKD,TOT,USD,A,1985,40.363743,NA
ITA,GDPHRWKD,TOT,USD,A,1986,41.048174,NA
ITA,GDPHRWKD,TOT,USD,A,1987,41.833545,NA
ITA,GDPHRWKD,TOT,USD,A,1988,43.041769,NA
ITA,GDPHRWKD,TOT,USD,A,1989,44.572499,NA
ITA,GDPHRWKD,TOT,USD,A,1990,45.001814,NA
ITA,GDPHRWKD,TOT,USD,A,1991,45.022633,NA
ITA,GDPHRWKD,TOT,USD,A,1992,45.652707,NA
ITA,GDPHRWKD,TOT,USD,A,1993,46.516213,NA
ITA,GDPHRWKD,TOT,USD,A,1994,48.470113,NA
ITA,GDPHRWKD,TOT,USD,A,1995,49.907066,NA
ITA,GDPHRWKD,TOT,USD,A,1996,49.964089,NA
ITA,GDPHRWKD,TOT,USD,A,1997,50.886196,NA
ITA,GDPHRWKD,TOT,USD,A,1998,50.921112,NA
ITA,GDPHRWKD,TOT,USD,A,1999,51.279218,NA
ITA,GDPHRWKD,TOT,USD,A,2000,52.751834,NA
ITA,GDPHRWKD,TOT,USD,A,2001,53.105591,NA
ITA,GDPHRWKD,TOT,USD,A,2002,52.689151,NA
ITA,GDPHRWKD,TOT,USD,A,2003,52.31578,NA
ITA,GDPHRWKD,TOT,USD,A,2004,52.754499,NA
ITA,GDPHRWKD,TOT,USD,A,2005,52.990201,NA
ITA,GDPHRWKD,TOT,USD,A,2006,52.873541,NA
ITA,GDPHRWKD,TOT,USD,A,2007,52.833352,NA
ITA,GDPHRWKD,TOT,USD,A,2008,52.532095,NA
ITA,GDPHRWKD,TOT,USD,A,2009,51.485627,NA
ITA,GDPHRWKD,TOT,USD,A,2010,52.656139,NA
ITA,GDPHRWKD,TOT,USD,A,2011,53.011615,NA
ITA,GDPHRWKD,TOT,USD,A,2012,52.728249,NA
ITA,GDPHRWKD,TOT,USD,A,2013,53.147359,NA
ITA,GDPHRWKD,TOT,USD,A,2014,53.189636,NA
ITA,GDPHRWKD,TOT,USD,A,2015,53.221214,NA
ITA,GDPHRWKD,TOT,USD,A,2016,53.057615,NA
ITA,GDPHRWKD,TOT,USD,A,2017,53.399887,NA
ITA,GDPHRWKD,TOT,USD,A,2018,53.393274,NA
ITA,GDPHRWKD,TOT,USD,A,2019,53.658554,NA
ITA,GDPHRWKD,TOT,USD,A,2020,55.31628,NA
ITA,GDPHRWKD,TOT,USD,A,2021,54.739397,NA
ITA,GDPHRWKD,TOT,USD,A,2022,54.594919,NA
JPN,GDPHRWKD,TOT,USD,A,1970,13.913013,NA
JPN,GDPHRWKD,TOT,USD,A,1971,14.490585,NA
JPN,GDPHRWKD,TOT,USD,A,1972,15.705665,NA
JPN,GDPHRWKD,TOT,USD,A,1973,16.795891,NA
JPN,GDPHRWKD,TOT,USD,A,1974,17.159121,NA
JPN,GDPHRWKD,TOT,USD,A,1975,17.943132,NA
JPN,GDPHRWKD,TOT,USD,A,1976,18.365817,NA
JPN,GDPHRWKD,TOT,USD,A,1977,18.935959,NA
JPN,GDPHRWKD,TOT,USD,A,1978,19.797496,NA
JPN,GDPHRWKD,TOT,USD,A,1979,20.641463,NA
JPN,GDPHRWKD,TOT,USD,A,1980,21.12694,NA
JPN,GDPHRWKD,TOT,USD,A,1981,22.016203,NA
JPN,GDPHRWKD,TOT,USD,A,1982,22.575418,NA
JPN,GDPHRWKD,TOT,USD,A,1983,23.145117,NA
JPN,GDPHRWKD,TOT,USD,A,1984,23.93548,NA
JPN,GDPHRWKD,TOT,USD,A,1985,25.21423,NA
JPN,GDPHRWKD,TOT,USD,A,1986,25.862897,NA
JPN,GDPHRWKD,TOT,USD,A,1987,26.971293,NA
JPN,GDPHRWKD,TOT,USD,A,1988,28.492223,NA
JPN,GDPHRWKD,TOT,USD,A,1989,29.774673,NA
JPN,GDPHRWKD,TOT,USD,A,1990,31.293218,NA
JPN,GDPHRWKD,TOT,USD,A,1991,32.274529,NA
JPN,GDPHRWKD,TOT,USD,A,1992,32.742608,NA
JPN,GDPHRWKD,TOT,USD,A,1993,33.492015,NA
JPN,GDPHRWKD,TOT,USD,A,1994,33.941482,NA
JPN,GDPHRWKD,TOT,USD,A,1995,34.978825,NA
JPN,GDPHRWKD,TOT,USD,A,1996,35.877156,NA
JPN,GDPHRWKD,TOT,USD,A,1997,36.500514,NA
JPN,GDPHRWKD,TOT,USD,A,1998,36.905063,NA
JPN,GDPHRWKD,TOT,USD,A,1999,37.930378,NA
JPN,GDPHRWKD,TOT,USD,A,2000,39.030799,NA
JPN,GDPHRWKD,TOT,USD,A,2001,39.601446,NA
JPN,GDPHRWKD,TOT,USD,A,2002,40.313406,NA
JPN,GDPHRWKD,TOT,USD,A,2003,40.905008,NA
JPN,GDPHRWKD,TOT,USD,A,2004,41.86899,NA
JPN,GDPHRWKD,TOT,USD,A,2005,42.497598000000004,NA
JPN,GDPHRWKD,TOT,USD,A,2006,42.564981,NA
JPN,GDPHRWKD,TOT,USD,A,2007,42.875805,NA
JPN,GDPHRWKD,TOT,USD,A,2008,42.736764,NA
JPN,GDPHRWKD,TOT,USD,A,2009,42.1495,NA
JPN,GDPHRWKD,TOT,USD,A,2010,43.442626,NA
JPN,GDPHRWKD,TOT,USD,A,2011,43.709114,NA
JPN,GDPHRWKD,TOT,USD,A,2012,44.189848,NA
JPN,GDPHRWKD,TOT,USD,A,2013,45.190245,NA
JPN,GDPHRWKD,TOT,USD,A,2014,45.251121,NA
JPN,GDPHRWKD,TOT,USD,A,2015,46.162102,NA
JPN,GDPHRWKD,TOT,USD,A,2016,46.228687,NA
JPN,GDPHRWKD,TOT,USD,A,2017,46.650205,NA
JPN,GDPHRWKD,TOT,USD,A,2018,46.920105,NA
JPN,GDPHRWKD,TOT,USD,A,2019,47.340802,NA
JPN,GDPHRWKD,TOT,USD,A,2020,46.854118,NA
JPN,GDPHRWKD,TOT,USD,A,2021,47.629847,E
KOR,GDPHRWKD,TOT,USD,A,1970,2.992643,NA
KOR,GDPHRWKD,TOT,USD,A,1971,3.205216,NA
KOR,GDPHRWKD,TOT,USD,A,1972,3.299719,NA
KOR,GDPHRWKD,TOT,USD,A,1973,3.603414,NA
KOR,GDPHRWKD,TOT,USD,A,1974,3.788234,NA
KOR,GDPHRWKD,TOT,USD,A,1975,3.998885,NA
KOR,GDPHRWKD,TOT,USD,A,1976,4.273191,NA
KOR,GDPHRWKD,TOT,USD,A,1977,4.659708,NA
KOR,GDPHRWKD,TOT,USD,A,1978,4.948738,NA
KOR,GDPHRWKD,TOT,USD,A,1979,5.313231,NA
KOR,GDPHRWKD,TOT,USD,A,1980,5.205596,NA
KOR,GDPHRWKD,TOT,USD,A,1981,5.417179,NA
KOR,GDPHRWKD,TOT,USD,A,1982,5.697845,NA
KOR,GDPHRWKD,TOT,USD,A,1983,6.364285,NA
KOR,GDPHRWKD,TOT,USD,A,1984,7.082612,NA
KOR,GDPHRWKD,TOT,USD,A,1985,7.425646,NA
KOR,GDPHRWKD,TOT,USD,A,1986,7.90201,NA
KOR,GDPHRWKD,TOT,USD,A,1987,8.535919,NA
KOR,GDPHRWKD,TOT,USD,A,1988,9.417768,NA
KOR,GDPHRWKD,TOT,USD,A,1989,10.052417,NA
KOR,GDPHRWKD,TOT,USD,A,1990,10.941045,NA
KOR,GDPHRWKD,TOT,USD,A,1991,11.840905,NA
KOR,GDPHRWKD,TOT,USD,A,1992,12.437938,NA
KOR,GDPHRWKD,TOT,USD,A,1993,13.052885,NA
KOR,GDPHRWKD,TOT,USD,A,1994,13.899385,NA
KOR,GDPHRWKD,TOT,USD,A,1995,14.771812,NA
KOR,GDPHRWKD,TOT,USD,A,1996,15.663279,NA
KOR,GDPHRWKD,TOT,USD,A,1997,16.697812,NA
KOR,GDPHRWKD,TOT,USD,A,1998,17.504263,NA
KOR,GDPHRWKD,TOT,USD,A,1999,19.122007,NA
KOR,GDPHRWKD,TOT,USD,A,2000,19.867034,NA
KOR,GDPHRWKD,TOT,USD,A,2001,20.534599,NA
KOR,GDPHRWKD,TOT,USD,A,2002,21.887622,NA
KOR,GDPHRWKD,TOT,USD,A,2003,22.903303,NA
KOR,GDPHRWKD,TOT,USD,A,2004,23.940085,NA
KOR,GDPHRWKD,TOT,USD,A,2005,25.066255,NA
KOR,GDPHRWKD,TOT,USD,A,2006,26.109854,NA
KOR,GDPHRWKD,TOT,USD,A,2007,27.762018,NA
KOR,GDPHRWKD,TOT,USD,A,2008,29.325932,NA
KOR,GDPHRWKD,TOT,USD,A,2009,30.340215,NA
KOR,GDPHRWKD,TOT,USD,A,2010,32.147724,NA
KOR,GDPHRWKD,TOT,USD,A,2011,33.018412,NA
KOR,GDPHRWKD,TOT,USD,A,2012,33.49794,NA
KOR,GDPHRWKD,TOT,USD,A,2013,34.297771,NA
KOR,GDPHRWKD,TOT,USD,A,2014,35.078704,NA
KOR,GDPHRWKD,TOT,USD,A,2015,35.557786,NA
KOR,GDPHRWKD,TOT,USD,A,2016,36.548081,NA
KOR,GDPHRWKD,TOT,USD,A,2017,38.180564,NA
KOR,GDPHRWKD,TOT,USD,A,2018,39.639258,NA
KOR,GDPHRWKD,TOT,USD,A,2019,40.609311,NA
KOR,GDPHRWKD,TOT,USD,A,2020,41.905448,NA
KOR,GDPHRWKD,TOT,USD,A,2021,43.007868,NA
LUX,GDPHRWKD,TOT,USD,A,1970,46.34691,NA
LUX,GDPHRWKD,TOT,USD,A,1971,46.191178,NA
LUX,GDPHRWKD,TOT,USD,A,1972,48.488393,NA
LUX,GDPHRWKD,TOT,USD,A,1973,52.389258,NA
LUX,GDPHRWKD,TOT,USD,A,1974,53.828135,NA
LUX,GDPHRWKD,TOT,USD,A,1975,50.472484,NA
LUX,GDPHRWKD,TOT,USD,A,1976,51.33199,NA
LUX,GDPHRWKD,TOT,USD,A,1977,52.926793,NA
LUX,GDPHRWKD,TOT,USD,A,1978,55.969247,NA
LUX,GDPHRWKD,TOT,USD,A,1979,57.547685,NA
LUX,GDPHRWKD,TOT,USD,A,1980,58.183288,NA
LUX,GDPHRWKD,TOT,USD,A,1981,58.524015,NA
LUX,GDPHRWKD,TOT,USD,A,1982,59.973709,NA
LUX,GDPHRWKD,TOT,USD,A,1983,62.175483,NA
LUX,GDPHRWKD,TOT,USD,A,1984,66.197945,NA
LUX,GDPHRWKD,TOT,USD,A,1985,66.845557,NA
LUX,GDPHRWKD,TOT,USD,A,1986,72.187116,NA
LUX,GDPHRWKD,TOT,USD,A,1987,73.127734,NA
LUX,GDPHRWKD,TOT,USD,A,1988,76.060635,NA
LUX,GDPHRWKD,TOT,USD,A,1989,81.277089,NA
LUX,GDPHRWKD,TOT,USD,A,1990,82.14235,NA
LUX,GDPHRWKD,TOT,USD,A,1991,86.739651,NA
LUX,GDPHRWKD,TOT,USD,A,1992,87.073564,NA
LUX,GDPHRWKD,TOT,USD,A,1993,88.780059,NA
LUX,GDPHRWKD,TOT,USD,A,1994,90.948597,NA
LUX,GDPHRWKD,TOT,USD,A,1995,89.29036,NA
LUX,GDPHRWKD,TOT,USD,A,1996,89.521784,NA
LUX,GDPHRWKD,TOT,USD,A,1997,90.955873,NA
LUX,GDPHRWKD,TOT,USD,A,1998,93.057507,NA
LUX,GDPHRWKD,TOT,USD,A,1999,96.297881,NA
LUX,GDPHRWKD,TOT,USD,A,2000,97.459711,B
LUX,GDPHRWKD,TOT,USD,A,2001,95.733237,NA
LUX,GDPHRWKD,TOT,USD,A,2002,96.465052,NA
LUX,GDPHRWKD,TOT,USD,A,2003,97.170243,NA
LUX,GDPHRWKD,TOT,USD,A,2004,98.973858,NA
LUX,GDPHRWKD,TOT,USD,A,2005,99.957636,NA
LUX,GDPHRWKD,TOT,USD,A,2006,102.035068,NA
LUX,GDPHRWKD,TOT,USD,A,2007,104.743364,NA
LUX,GDPHRWKD,TOT,USD,A,2008,99.685834,NA
LUX,GDPHRWKD,TOT,USD,A,2009,99.484621,NA
LUX,GDPHRWKD,TOT,USD,A,2010,101.160094,NA
LUX,GDPHRWKD,TOT,USD,A,2011,99.378768,NA
LUX,GDPHRWKD,TOT,USD,A,2012,98.989858,NA
LUX,GDPHRWKD,TOT,USD,A,2013,100.800784,NA
LUX,GDPHRWKD,TOT,USD,A,2014,100.550424,NA
LUX,GDPHRWKD,TOT,USD,A,2015,99.777819,NA
LUX,GDPHRWKD,TOT,USD,A,2016,101.763319,NA
LUX,GDPHRWKD,TOT,USD,A,2017,100.25682,NA
LUX,GDPHRWKD,TOT,USD,A,2018,98.578393,NA
LUX,GDPHRWKD,TOT,USD,A,2019,97.821744,NA
LUX,GDPHRWKD,TOT,USD,A,2020,101.10009,NA
LUX,GDPHRWKD,TOT,USD,A,2021,99.030161,NA
LUX,GDPHRWKD,TOT,USD,A,2022,96.778867,NA
MEX,GDPHRWKD,TOT,USD,A,1991,19.779529,NA
MEX,GDPHRWKD,TOT,USD,A,1992,19.881873,NA
MEX,GDPHRWKD,TOT,USD,A,1993,19.80269,NA
MEX,GDPHRWKD,TOT,USD,A,1994,19.759341,NA
MEX,GDPHRWKD,TOT,USD,A,1995,18.538649,NA
MEX,GDPHRWKD,TOT,USD,A,1996,18.748189,NA
MEX,GDPHRWKD,TOT,USD,A,1997,18.531243,NA
MEX,GDPHRWKD,TOT,USD,A,1998,19.622722,NA
MEX,GDPHRWKD,TOT,USD,A,1999,19.27401,NA
MEX,GDPHRWKD,TOT,USD,A,2000,20.408184,NA
MEX,GDPHRWKD,TOT,USD,A,2001,20.546467,NA
MEX,GDPHRWKD,TOT,USD,A,2002,19.608957,NA
MEX,GDPHRWKD,TOT,USD,A,2003,20.222358,NA
MEX,GDPHRWKD,TOT,USD,A,2004,20.500537,NA
MEX,GDPHRWKD,TOT,USD,A,2005,18.773197,B
MEX,GDPHRWKD,TOT,USD,A,2006,19.139057,NA
MEX,GDPHRWKD,TOT,USD,A,2007,19.361361,NA
MEX,GDPHRWKD,TOT,USD,A,2008,19.244617,NA
MEX,GDPHRWKD,TOT,USD,A,2009,18.100579,NA
MEX,GDPHRWKD,TOT,USD,A,2010,18.747871,NA
MEX,GDPHRWKD,TOT,USD,A,2011,19.079918,NA
MEX,GDPHRWKD,TOT,USD,A,2012,19.233563,NA
MEX,GDPHRWKD,TOT,USD,A,2013,19.227183,NA
MEX,GDPHRWKD,TOT,USD,A,2014,19.713514,NA
MEX,GDPHRWKD,TOT,USD,A,2015,19.841226,NA
MEX,GDPHRWKD,TOT,USD,A,2016,20.216638,NA
MEX,GDPHRWKD,TOT,USD,A,2017,20.329696,NA
MEX,GDPHRWKD,TOT,USD,A,2018,20.194667,NA
MEX,GDPHRWKD,TOT,USD,A,2019,19.706478,NA
